IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027020014602475369610301240307,024753696,2020-09-02 22:45:51-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474398811102209463,024743988,2020-09-02 22:43:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474327102472290314,024743271,2020-09-02 22:47:26-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474406211040106611,024744062,2020-09-02 22:43:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474693546240257735,024746935,2020-09-02 22:47:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474400811361341514,024744008,2020-09-02 22:43:33-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474561730329393415,024745617,2020-09-02 22:43:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474880488310525953,024748804,2020-09-02 22:44:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474314001772181707,024743140,2020-09-02 22:47:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474416511779234940,024744165,2020-09-02 22:43:52-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474700748085378558,024747007,2020-09-02 22:47:15-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474329002493161053,024743290,2020-09-02 22:47:22-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474689546851020808,024746895,2020-09-02 22:47:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475367708691303304,024753677,2020-09-02 22:45:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474551130076375120,024745511,2020-09-02 22:42:12-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475379111234519523,024753791,2020-09-02 22:45:41-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475379711249532747,024753797,2020-09-02 22:45:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474698347591106925,024746983,2020-09-02 22:47:12-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474573432266171755,024745734,2020-09-02 22:43:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474867377905376263,024748673,2020-09-02 22:44:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474549230062830950,024745492,2020-09-02 22:42:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475484822003540412,024754848,2020-09-02 22:45:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475354107675641842,024753541,2020-09-02 22:46:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475358508050427227,024753585,2020-09-02 22:46:05-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474572832257129332,024745728,2020-09-02 22:43:15-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474425312477142305,024744253,2020-09-02 22:43:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475341906405491746,024753419,2020-09-02 22:46:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475374611215432065,024753746,2020-09-02 22:45:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181767507012201733,021817675,2020-09-02 17:21:59-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474309501464240801,024743095,2020-09-02 22:47:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474753458103270400,024747534,2020-09-02 22:40:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474874578746313703,024748745,2020-09-02 22:44:25-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474866578261220579,024748665,2020-09-02 22:44:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474867776502103828,024748677,2020-09-02 22:44:15-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474303923039000909,024743039,2020-09-02 22:47:31-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474855277346295211,024748552,2020-09-02 22:44:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474568932080617812,024745689,2020-09-02 22:43:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475479521220111632,024754795,2020-09-02 22:45:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475337006033151281,024753370,2020-09-02 22:46:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474551430080657551,024745514,2020-09-02 22:42:12-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474324702421564608,024743247,2020-09-02 22:47:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474856977388690915,024748569,2020-09-02 22:44:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474693846254970946,024746938,2020-09-02 22:47:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475343106437186715,024753431,2020-09-02 22:46:27-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474312301740115215,024743123,2020-09-02 22:47:41-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474399811355216060,024743998,2020-09-02 22:43:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475456820171352030,024754568,2020-09-02 22:44:45-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474703348324212996,024747033,2020-09-02 22:47:19-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474550630075413050,024745506,2020-09-02 22:42:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474881982001602514,024748819,2020-09-02 22:44:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475478021401173274,024754780,2020-09-02 22:45:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474406111040175132,024744061,2020-09-02 22:43:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475381411373506031,024753814,2020-09-02 22:45:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474759960026776313,024747599,2020-09-02 22:40:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474695247201157523,024746952,2020-09-02 22:47:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474398211101601114,024743982,2020-09-02 22:43:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602066473176712273229,020664731,2020-09-02 15:49:58-0500,483,76161,Phase 2a - Destination MMP Processing,,
0027020014602474699748038222604,024746997,2020-09-02 22:47:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474884083014912505,024748840,2020-09-02 22:44:37-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474324902421780414,024743249,2020-09-02 22:47:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474560030306302699,024745600,2020-09-02 22:43:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475335701220055656,024753357,2020-09-02 22:46:36-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181887407065407300,021818874,2020-09-02 17:13:42-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474409811568152706,024744098,2020-09-02 22:43:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474568532034503705,024745685,2020-09-02 22:43:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475388211040181926,024753882,2020-09-02 22:45:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474693146236934234,024746931,2020-09-02 22:47:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474688746567950432,024746887,2020-09-02 22:47:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475337606067326305,024753376,2020-09-02 22:46:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474693246236007923,024746932,2020-09-02 22:47:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474313301752652650,024743133,2020-09-02 22:47:42-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474419411963430519,024744194,2020-09-02 22:43:55-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474400211357352111,024744002,2020-09-02 22:43:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475334605482755541,024753346,2020-09-02 22:46:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474560330309152758,024745603,2020-09-02 22:43:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475459122742043030,024754591,2020-09-02 22:44:42-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474311501702585420,024743115,2020-09-02 22:47:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474755259701396810,024747552,2020-09-02 22:40:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475353907675605289,024753539,2020-09-02 22:46:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475381211372335148,024753812,2020-09-02 22:45:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475387611030120306,024753876,2020-09-02 22:45:31-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474401811374530138,024744018,2020-09-02 22:43:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475360808205960317,024753608,2020-09-02 22:46:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602271427074011571805,022714270,2020-09-02 18:42:37-0600,891,80266,Phase 1a - Origin Primary Processing,,
0027020014602474562130338342671,024745621,2020-09-02 22:43:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474701848302155709,024747018,2020-09-02 22:47:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475335301075334045,024753353,2020-09-02 22:46:37-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475293523832659608,024752935,2020-09-02 22:46:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474763560067470810,024747635,2020-09-02 22:42:04-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475363007731132610,024753630,2020-09-02 22:46:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474857777429484615,024748577,2020-09-02 22:44:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475382211375761948,024753822,2020-09-02 22:45:37-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474304923120172854,024743049,2020-09-02 22:47:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474876979339471133,024748769,2020-09-02 22:44:28-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474864978230392731,024748649,2020-09-02 22:44:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474764460084340510,024747644,2020-09-02 22:42:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474324102186340950,024743241,2020-09-02 22:47:55-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475379911102465402,024753799,2020-09-02 22:45:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475374711215718699,024753747,2020-09-02 22:45:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474310801588143628,024743108,2020-09-02 22:47:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475360108091212566,024753601,2020-09-02 22:46:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474400111356200230,024744001,2020-09-02 22:43:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474328102482420864,024743281,2020-09-02 22:47:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474307823860862085,024743078,2020-09-02 22:47:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474869178624192284,024748691,2020-09-02 22:44:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474885684057840458,024748856,2020-09-02 22:44:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474764860089326445,024747648,2020-09-02 22:42:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475295901603133329,024752959,2020-09-02 22:45:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475333905401416135,024753339,2020-09-02 22:46:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475369408759201004,024753694,2020-09-02 22:45:52-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475472521036123927,024754725,2020-09-02 22:44:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474688146530881125,024746881,2020-09-02 22:47:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474415911768151519,024744159,2020-09-02 22:43:51-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474554630683211845,024745546,2020-09-02 22:42:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474563830345142141,024745638,2020-09-02 22:43:05-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474329702035277711,024743297,2020-09-02 22:47:22-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474857577429474423,024748575,2020-09-02 22:44:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474561530327273581,024745615,2020-09-02 22:43:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474325502458221312,024743255,2020-09-02 22:47:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475381011372554443,024753810,2020-09-02 22:45:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474692646220384719,024746926,2020-09-02 22:47:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474684645429154101,024746846,2020-09-02 22:46:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475298901776113125,024752989,2020-09-02 22:45:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475467020854427408,024754670,2020-09-02 22:45:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474865078231226034,024748650,2020-09-02 22:44:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474553530548416465,024745535,2020-09-02 22:42:15-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474306323227336693,024743063,2020-09-02 22:47:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475367908701387032,024753679,2020-09-02 22:45:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474415011758832536,024744150,2020-09-02 22:43:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474322502144171628,024743225,2020-09-02 22:47:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474423912804775018,024744239,2020-09-02 22:43:58-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474307423831476320,024743074,2020-09-02 22:47:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474756259804472300,024747562,2020-09-02 22:40:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475389511530173841,024753895,2020-09-02 22:45:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474864478209626800,024748644,2020-09-02 22:44:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474858077459617523,024748580,2020-09-02 22:44:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474414911758466638,024744149,2020-09-02 22:43:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474306423229776304,024743064,2020-09-02 22:47:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474682845230273054,024746828,2020-09-02 22:46:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474690246037892472,024746902,2020-09-02 22:47:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
