IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027020014600276535885377543030,002765358,2020-09-01 19:46:54-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602116439681521954607,021164396,2020-09-01 18:38:25-0600,481,81505,Phase 1a - Origin Primary Processing,,
0027020014600275983120152413111,002759831,2020-09-01 19:48:09-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276065549008283828,002760655,2020-09-01 19:46:21-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602205771032958811296,022057710,2020-09-01 23:46:22-0400,481,32862,Phase 1a - Origin Primary Processing,,
0027120014602192579417267791212,021925794,2020-09-01 20:26:52-0400,893,17107,Phase 2a - Destination MMP Processing,2020-08-31,
0027020014600275738212485070505,002757382,2020-09-01 19:47:43-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602114748863114135246,021147488,2020-09-01 20:00:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602250769095946957015,022507690,2020-09-01 16:29:46-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600275816933706102345,002758169,2020-09-01 19:46:52-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231911680112102862,022319116,2020-09-01 19:08:54-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602155693398595205050,021556933,2020-09-01 18:14:37-0700,896,98413,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600275967314838979782,002759673,2020-09-01 19:42:06-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602142605895614943420,021426058,2020-09-01 16:45:18-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600275959910590110216,002759599,2020-09-01 19:41:36-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250881996022965930,022508819,2020-09-01 18:50:46-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027020014600275803534446422441,002758035,2020-09-01 19:46:58-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602123366029205142810,021233660,2020-09-01 21:39:00-0400,481,29201,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275856460010602730,002758564,2020-09-01 19:45:12-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276437178148462818,002764371,2020-09-01 19:39:24-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602207008833165323940,022070088,2020-09-01 16:39:21-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600275710701742540656,002757107,2020-09-01 19:47:41-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250466295633025858,022504662,2020-09-01 16:45:49-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231931980120383183,022319319,2020-09-01 19:09:44-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276087470586461915,002760874,2020-09-01 19:46:03-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250421695616974810,022504216,2020-09-01 20:55:23-0700,894,95799,Phase 2b - Destination SCF Processing,,
0027120014602142720496052020404,021427204,2020-09-01 18:53:58-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602250468695639009393,022504686,2020-09-01 16:52:54-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602232260281147869327,022322602,2020-09-01 18:48:21-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600275736911935225665,002757369,2020-09-01 19:47:44-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602078222285282460453,020782222,2020-09-01 19:41:38-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014600276078760604353550,002760787,2020-09-01 19:45:40-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600201192546806404722,002011925,2020-09-01 16:56:13-0500,891,63155,Phase 1a - Origin Primary Processing,,
0027120014602268726256655028282,022687262,2020-09-01 22:22:08-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602232254481125005656,022322544,2020-09-01 18:48:27-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276607802026560736,002766078,2020-09-01 19:41:10-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602079756601803473853,020797566,2020-09-01 21:30:34-0400,896,02205,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602140348070115204428,021403480,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602268727056662447980,022687270,2020-09-01 22:22:09-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602114172456661183688,021141724,2020-09-01 22:22:00-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0031120014602137523192691,021375231,2020-09-01 17:05:11-0700,894,92799,Phase 2b - Destination SCF Processing,,
0027120014602091607595969586415,020916075,2020-09-01 20:27:29-0700,891,98413,Phase 1a - Origin Primary Processing,,
0027120014602139319656655312000,021393196,2020-09-01 22:21:12-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602164313056688201084,021643130,2020-09-01 22:21:59-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602126790056662651745,021267900,2020-09-01 22:21:14-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602263350298443100320,022633502,2020-09-01 17:26:14-0700,481,98168,Phase 1a - Origin Primary Processing,,
0027120014602204145230135820629,022041452,2020-09-01 20:56:55-0400,896,30304,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-02
0027120014602140216164844830531,021402161,2020-09-01 15:30:32-0500,894,65801,Phase 2b - Destination SCF Processing,,
0027120014602151830256661022626,021518302,2020-09-01 22:21:13-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602114168756627970108,021141687,2020-09-01 22:22:00-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231931080120121893,022319310,2020-09-01 19:09:45-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602231892180110460321,022318921,2020-09-01 19:09:15-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602268729056681200034,022687290,2020-09-01 22:22:10-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602114172256657027676,021141722,2020-09-01 22:22:00-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276203819958495744,002762038,2020-09-01 19:22:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602231921280113481210,022319212,2020-09-01 19:18:07-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602114173456679008484,021141734,2020-09-01 22:22:00-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602220247555118420053,022202475,2020-09-01 14:14:39-0500,893,55121,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602231940580120415401,022319405,2020-09-01 19:09:35-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014600200575130260211076,002005751,2020-09-01 23:30:21-0400,004,30026,Phase 0 - Origin Processing Cancellation of Postage,,
0027020014600275931122554534415,002759311,2020-09-01 19:30:14-0400,894,23150,Phase 2b - Destination SCF Processing,2020-09-02,
0027120014602220094755044476187,022200947,2020-09-01 14:19:05-0500,893,55121,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602114172056655346913,021141720,2020-09-01 22:22:00-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602151830056650962268,021518300,2020-09-01 22:21:13-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602220152755079861110,022201527,2020-09-01 14:16:23-0500,893,55121,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602126789956660950667,021267899,2020-09-01 22:21:14-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602268722656637200898,022687226,2020-09-01 22:22:08-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276900508854405814,002769005,2020-09-01 19:42:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602268727556671060909,022687275,2020-09-01 22:22:10-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602232253581122170101,022322535,2020-09-01 18:48:28-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602268722556637000303,022687225,2020-09-01 22:22:08-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231897180111573576,022318971,2020-09-01 19:09:10-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276207420169261232,002762074,2020-09-01 19:22:36-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602268727456669905175,022687274,2020-09-01 22:22:10-0500,896,56601,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602207001733162563261,022070017,2020-09-01 16:39:14-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602273692293723950180,022736922,2020-09-01 12:16:39-0700,894,93706,Phase 2b - Destination SCF Processing,,
0027120014602093575505201204806,020935755,2020-09-01 23:23:07-0400,481,05001,Phase 1a - Origin Primary Processing,,
0027020014600276935836350323863,002769358,2020-09-01 19:41:38-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602069104790038461627,020691047,2020-09-01 19:15:40-0700,891,92199,Phase 1a - Origin Primary Processing,,
0027020014600276521561021738804,002765215,2020-09-01 19:47:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602258107136854553239,022581071,2020-09-01 22:02:31-0400,891,48340,Phase 1a - Origin Primary Processing,,
0027120014602250462695629960161,022504626,2020-09-01 16:52:52-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014600642050390814166525,006420503,2020-09-01 18:51:23-0500,891,78284,Phase 1a - Origin Primary Processing,,
0027020014600276067852206820021,002760678,2020-09-01 19:46:18-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602106307278132007131,021063072,2020-09-01 19:52:54-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027020014600276527271058152626,002765272,2020-09-01 19:47:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602140464871949840318,021404648,2020-09-01 19:42:52-0500,896,72231,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276544092867640254,002765440,2020-09-01 19:46:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275734111542401701,002757341,2020-09-01 19:47:48-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0031020014600276149995014,002761499,2020-09-01 19:41:14-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600275737412061110402,002757374,2020-09-01 19:47:44-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276523760643630150,002765237,2020-09-01 19:47:10-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276062447629090303,002760624,2020-09-01 19:46:24-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276425354115302518,002764253,2020-09-01 19:39:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0031120014602275993511237,022759935,2020-09-01 17:50:48-0400,894,11256,Phase 2b - Destination SCF Processing,,
0027120014602078502594019165099,020785025,2020-09-01 20:36:26-0700,896,94188,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602271788881521670461,022717888,2020-09-01 18:38:14-0600,481,81505,Phase 1a - Origin Primary Processing,,
0027020014600275827438340371275,002758274,2020-09-01 19:47:17-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602129310885284142203,021293108,2020-09-01 14:04:52-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027020014600276877187144657849,002768771,2020-09-01 19:33:46-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275801131411120741,002758011,2020-09-01 19:47:01-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250765695935021111,022507656,2020-09-01 16:52:50-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602098727828573870034,020987278,2020-09-01 16:46:54-0400,484,28302,Phase 2b - Destination SCF Processing,,
0027120014602076511363869912234,020765113,2020-09-01 16:48:58-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602090921687512000707,020909216,2020-09-01 15:38:08-0600,894,87101,Phase 2b - Destination SCF Processing,,
0027120014602206519133156785550,022065191,2020-09-01 16:34:31-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602207153833308293602,022071538,2020-09-01 16:38:29-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600275881577536762402,002758815,2020-09-01 19:44:45-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276351393004128576,002763513,2020-09-01 19:27:46-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602236057690026119255,022360576,2020-09-01 20:07:38-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027020014600276086068130274214,002760860,2020-09-01 19:46:05-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602127134360463141333,021271343,2020-09-01 16:18:37-0500,891,53201,Phase 1a - Origin Primary Processing,,
0027020014600276625219350137614,002766252,2020-09-01 19:42:49-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276516448225175171,002765164,2020-09-01 19:47:19-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276327980919343220,002763279,2020-09-01 19:30:44-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243296094957098282,022432960,2020-09-01 13:25:40-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276251032308441327,002762510,2020-09-01 19:13:34-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602233178485076175050,022331784,2020-09-01 20:07:39-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602153879580120263137,021538795,2020-09-01 18:40:55-0500,481,74141,Phase 1a - Origin Primary Processing,,
0027120014600186311476021661707,001863114,2020-09-01 18:06:44-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027020014600275819034243235022,002758190,2020-09-01 19:47:19-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602076402462881252425,020764024,2020-09-01 16:48:09-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602233178385076090202,022331783,2020-09-01 20:07:39-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014600186844576137203024,001868445,2020-09-01 18:52:25-0500,891,78284,Phase 1a - Origin Primary Processing,,
0027120014602250878196020975234,022508781,2020-09-01 18:33:27-0700,894,96049,Phase 2b - Destination SCF Processing,,
0031120014602266336185749,022663361,2020-09-01 17:35:45-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027120014602206987233160331786,022069872,2020-09-01 16:39:01-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602116818985028262410,021168189,2020-09-01 21:06:54-0600,891,87101,Phase 1a - Origin Primary Processing,,
0027020014600275820035226628105,002758200,2020-09-01 19:47:18-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276912119468265497,002769121,2020-09-01 19:41:58-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602116817985028168611,021168179,2020-09-01 21:06:53-0600,891,87101,Phase 1a - Origin Primary Processing,,
0027120014602087609848813872604,020876098,2020-09-01 19:04:20-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602231985180218244979,022319851,2020-09-01 18:57:06-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
